name,number,from,to,departure_time,arrival_time,price,duration_hours,link,
SpiceJet,SP1372,Delhi,Hyderabad,05:00,07:30,8120,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI5655,Hyderabad,Pune,00:15,01:27,3900,1.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI1768,Hyderabad,Mumbai,15:30,18:30,7872,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8173,Mumbai,Kochi,13:30,14:42,3842,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6727,Guwahati,Pune,16:45,18:09,4463,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK1122,Hyderabad,Delhi,09:30,10:48,5172,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN343,Goa,Ahmedabad,18:45,21:33,9755,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN7169,Hyderabad,Goa,20:30,22:54,7951,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI6806,Lucknow,Goa,14:45,16:27,6018,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8363,Jaipur,Hyderabad,03:30,05:06,4118,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK2789,Bangalore,Guwahati,23:15,02:33,12998,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN7526,Chennai,Srinagar,21:45,23:33,6532,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP3862,Delhi,Mumbai,20:00,23:00,10371,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN9345,Bangalore,Guwahati,06:15,08:09,5726,1.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK8240,Kochi,Kolkata,23:00,01:36,8210,2.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI9537,Bangalore,Pune,04:00,06:48,8794,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP3176,Delhi,Kochi,12:15,13:57,4921,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN9703,Chennai,Ahmedabad,02:00,05:24,13528,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI5421,Lucknow,Mumbai,12:30,15:48,9962,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1157,Hyderabad,Pune,17:45,21:09,12583,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI7723,Hyderabad,Lucknow,11:00,12:42,5910,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI9278,Chennai,Pune,08:15,09:51,5270,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
AirAsia India,AI9333,Hyderabad,Srinagar,19:00,22:00,9687,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI3926,Guwahati,Goa,07:45,10:51,8267,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN2549,Bangalore,Pune,22:15,01:27,10336,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI3398,Bangalore,Mumbai,20:30,22:12,5570,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI2087,Chandigarh,Chennai,12:15,13:21,3620,1.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN3468,Lucknow,Bangalore,00:00,01:12,4386,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI7275,Chennai,Delhi,02:45,05:15,8440,2.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI8384,Lucknow,Ahmedabad,15:30,17:06,4361,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI1147,Ahmedabad,Goa,06:15,08:09,6976,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN1366,Pune,Kolkata,05:00,07:24,8145,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2534,Kolkata,Guwahati,23:45,02:21,8671,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2830,Goa,Srinagar,15:15,17:15,6944,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI3814,Chennai,Hyderabad,01:45,05:03,8481,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK4531,Pune,Mumbai,11:30,13:54,9196,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1736,Kochi,Guwahati,23:00,01:36,8346,2.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK5631,Srinagar,Lucknow,10:15,12:27,7537,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP7488,Chandigarh,Guwahati,18:45,21:45,9879,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI7641,Lucknow,Srinagar,04:45,07:27,8731,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6636,Hyderabad,Delhi,10:00,11:42,4998,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI5234,Guwahati,Bangalore,01:15,02:51,6192,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI6466,Mumbai,Guwahati,08:45,12:03,9286,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN7762,Kolkata,Kochi,00:45,02:45,7216,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK4598,Delhi,Pune,15:45,17:27,5035,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP366,Ahmedabad,Chennai,14:15,16:15,6102,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP296,Hyderabad,Goa,13:30,16:30,10647,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN5500,Guwahati,Pune,01:45,03:27,4987,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI3158,Chennai,Kochi,22:30,01:36,9659,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN2658,Pune,Bangalore,07:30,10:42,10707,3.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI3036,Mumbai,Chandigarh,15:30,17:54,6744,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1675,Mumbai,Bangalore,17:00,18:30,3874,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI7368,Hyderabad,Kochi,12:45,15:39,8917,2.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI8387,Hyderabad,Mumbai,20:15,23:27,10633,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN4998,Goa,Mumbai,01:45,04:57,8339,3.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI4965,Srinagar,Mumbai,21:15,23:45,7072,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK1985,Srinagar,Pune,09:00,12:24,8758,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1755,Hyderabad,Jaipur,00:15,02:57,9952,2.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI1179,Srinagar,Guwahati,19:30,23:00,11315,3.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP5248,Chennai,Jaipur,08:45,09:51,4327,1.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP9155,Goa,Guwahati,15:30,18:12,9463,2.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI2006,Delhi,Jaipur,01:45,03:33,6359,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP9641,Guwahati,Chennai,03:45,06:15,7262,2.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI333,Kolkata,Delhi,06:30,08:36,5932,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK6903,Chandigarh,Srinagar,19:30,20:54,4589,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI6319,Chennai,Srinagar,05:15,06:33,3264,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI5518,Lucknow,Jaipur,04:00,07:00,10218,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK4698,Hyderabad,Pune,04:45,07:39,11217,2.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN5897,Ahmedabad,Goa,10:15,11:39,5348,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN7754,Kochi,Chennai,06:15,08:21,5707,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI5008,Guwahati,Jaipur,06:15,07:39,3827,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI4317,Bangalore,Goa,10:45,12:27,5917,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK6880,Chennai,Srinagar,05:45,07:51,6892,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP7599,Kochi,Mumbai,13:15,16:21,10236,3.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI7167,Hyderabad,Pune,12:45,14:51,7056,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN7870,Guwahati,Ahmedabad,00:30,03:42,8329,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI6987,Pune,Srinagar,21:00,22:18,4368,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI6839,Delhi,Lucknow,07:00,10:24,9210,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN8972,Srinagar,Guwahati,02:15,04:15,5120,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK1047,Jaipur,Lucknow,17:15,19:27,5511,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP1048,Jaipur,Bangalore,16:00,18:48,7478,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK3063,Hyderabad,Jaipur,07:45,08:51,3953,1.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK6582,Lucknow,Bangalore,13:30,15:48,7888,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP6576,Bangalore,Jaipur,05:00,08:18,12091,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2821,Mumbai,Kolkata,06:00,07:36,4294,1.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP4697,Goa,Lucknow,02:45,05:09,9240,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK9862,Jaipur,Bangalore,06:15,08:09,6963,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI3868,Chennai,Bangalore,01:15,02:39,4814,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP8603,Srinagar,Bangalore,12:30,15:48,10645,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP441,Pune,Bangalore,11:30,15:00,13328,3.5,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI9287,Delhi,Bangalore,20:30,23:36,12319,3.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3507,Kolkata,Mumbai,11:00,13:00,7310,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI4232,Mumbai,Goa,17:15,20:15,8313,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI1214,Bangalore,Chennai,08:15,10:15,5762,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP7769,Ahmedabad,Delhi,22:00,23:42,5463,1.7,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN2340,Srinagar,Ahmedabad,16:15,18:57,9333,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP7062,Bangalore,Chandigarh,02:45,04:21,5180,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8751,Kochi,Lucknow,19:30,21:18,6386,1.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI1792,Bangalore,Hyderabad,15:15,16:51,5832,1.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI1845,Guwahati,Chandigarh,08:45,10:03,4539,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI4611,Ahmedabad,Bangalore,22:30,00:48,8339,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN1884,Mumbai,Jaipur,11:00,12:00,3662,1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Air India,AI1709,Delhi,Mumbai,23:45,02:45,10566,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI9769,Hyderabad,Bangalore,06:15,09:39,13154,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP2891,Ahmedabad,Chennai,11:45,14:03,7599,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK2339,Chandigarh,Pune,16:00,18:06,6027,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK1569,Hyderabad,Srinagar,02:15,03:27,3751,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK1358,Goa,Chandigarh,14:15,17:27,12185,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN222,Hyderabad,Kolkata,04:45,07:51,9898,3.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI698,Chennai,Kolkata,21:00,23:30,6535,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK9477,Chandigarh,Mumbai,19:00,21:48,10880,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN8192,Hyderabad,Mumbai,09:00,11:48,9612,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI8561,Kolkata,Pune,00:30,03:30,11583,3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3398,Hyderabad,Chandigarh,06:45,09:45,9558,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI8474,Srinagar,Goa,19:45,22:21,7592,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8666,Mumbai,Kolkata,00:15,03:09,7867,2.9,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI3206,Srinagar,Jaipur,13:15,15:09,4789,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP6691,Guwahati,Kolkata,10:30,14:00,9779,3.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
IndiGo,IN2790,Guwahati,Bangalore,06:30,08:48,7785,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI7006,Lucknow,Guwahati,21:15,00:27,10707,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI2116,Pune,Delhi,20:30,22:54,6316,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP2203,Kolkata,Goa,14:00,15:12,4059,1.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI1551,Mumbai,Srinagar,13:15,14:27,4407,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI9216,Delhi,Mumbai,20:15,21:39,3701,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI2350,Ahmedabad,Kolkata,06:15,09:27,9932,3.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP8039,Ahmedabad,Srinagar,23:30,01:42,7392,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP2056,Lucknow,Chandigarh,04:45,06:39,6731,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI5286,Goa,Hyderabad,23:00,01:12,7352,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP3801,Hyderabad,Jaipur,19:00,21:06,5722,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6076,Srinagar,Bangalore,11:30,13:36,6144,2.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP695,Lucknow,Delhi,11:30,13:00,5842,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI9271,Jaipur,Bangalore,22:30,01:42,10310,3.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8500,Hyderabad,Guwahati,13:15,16:33,10791,3.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI2759,Kochi,Jaipur,23:15,00:45,5304,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Vistara,VI3601,Guwahati,Chennai,22:45,23:57,3906,1.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN9705,Bangalore,Hyderabad,05:00,07:00,6622,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6877,Jaipur,Srinagar,17:00,19:24,9000,2.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN6328,Goa,Lucknow,07:30,10:24,11182,2.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK3684,Hyderabad,Ahmedabad,22:15,01:45,13013,3.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI3266,Kochi,Bangalore,20:30,22:18,5214,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8474,Chandigarh,Goa,06:30,07:54,3872,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Akasa Air,AK9755,Hyderabad,Delhi,13:30,16:48,8424,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP3827,Bangalore,Chennai,17:45,19:39,5038,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
AirAsia India,AI3917,Chandigarh,Mumbai,17:15,19:57,7284,2.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI7176,Hyderabad,Chennai,10:30,11:42,4294,1.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI1273,Chennai,Lucknow,08:45,12:09,12824,3.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP5600,Mumbai,Hyderabad,06:00,08:30,9912,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI5296,Pune,Mumbai,20:30,22:48,7909,2.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI5166,Jaipur,Srinagar,21:45,23:33,6388,1.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI9847,Delhi,Guwahati,07:00,09:36,10010,2.6,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
SpiceJet,SP1495,Kochi,Ahmedabad,06:00,08:00,7556,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI3790,Srinagar,Mumbai,15:00,16:24,4298,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
AirAsia India,AI196,Goa,Mumbai,20:15,21:15,3365,1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN3733,Delhi,Srinagar,19:30,21:30,5878,2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI6754,Hyderabad,Jaipur,23:30,02:54,12770,3.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK8210,Guwahati,Goa,05:30,07:12,5914,1.7,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI8861,Lucknow,Hyderabad,11:45,14:03,6699,2.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI5824,Goa,Pune,03:15,05:27,6602,2.2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK4869,Pune,Chennai,16:15,18:09,6961,1.9,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI8175,Kolkata,Delhi,16:45,19:15,7592,2.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
SpiceJet,SP9341,Chandigarh,Ahmedabad,12:15,15:33,10540,3.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN1293,Chennai,Guwahati,19:45,22:33,9679,2.8,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP980,Kolkata,Pune,13:15,14:33,3621,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI9436,Lucknow,Mumbai,10:45,12:33,5382,1.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI8098,Jaipur,Lucknow,09:45,11:09,3980,1.4,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Vistara,VI4409,Kochi,Kolkata,04:45,06:51,5739,2.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Akasa Air,AK6752,Chennai,Srinagar,13:15,16:15,9018,3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI9113,Jaipur,Hyderabad,07:15,08:33,4574,1.3,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN7094,Mumbai,Pune,20:45,23:33,9324,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Vistara,VI313,Jaipur,Kolkata,14:45,17:21,6713,2.6,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
SpiceJet,SP8181,Kochi,Ahmedabad,23:00,00:30,5935,1.5,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI6884,Chandigarh,Pune,00:30,01:36,4337,1.1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Air India,AI3775,Jaipur,Guwahati,16:00,19:12,9529,3.2,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN1063,Jaipur,Delhi,20:45,22:45,5620,2,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets,
Vistara,VI6311,Hyderabad,Guwahati,22:15,23:33,3429,1.3,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
IndiGo,IN385,Chennai,Pune,12:30,13:54,4842,1.4,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
Akasa Air,AK6428,Chandigarh,Kochi,16:30,17:30,3148,1,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
IndiGo,IN8946,Goa,Srinagar,02:00,05:06,10890,3.1,https://www.airindia.com/en/book-flights/goa-to-pune-flights ,
Air India,AI6374,Srinagar,Pune,16:30,19:18,10816,2.8,https://www.makemytrip.com/flights/goa-pune-cheap-airtickets.html ,
